DT,CUST_ID,PROD_ID,PROD_AGE,PROD_TYPE,PRICE,QUANTITY,REVENUE
13-12-2007,R002UK,HOBE016,0,Seeds,0.46,30,13.78
13-12-2007,R001UK,CHMI015,1-2,Plants,7.21,2,14.42
14-12-2007,W001UK,CHMI015,6-10,Plants,115.37,6,692.23
14-12-2007,R003SE,NARI005,21-100,Plants,420.07,1,420.07
14-12-2007,W005ES,LIAU017,11-20,Plants,292.45,7,2047.12
14-12-2007,W002UK,CHEL014,21-100,Plants,572.10,2,1144.20
15-12-2007,W005ES,HOBE016,0,Seeds,0.46,210,96.49
17-12-2007,R004UK,CHEL014,11-20,Plants,275.90,1,275.90
17-12-2007,W004NL,SERE013,0,Seeds,0.43,170,73.39
17-12-2007,R005IE,MUBA009,0,Seeds,0.39,10,3.87
17-12-2007,W012UK,MUAC021,0,Seeds,0.50,380,189.44
17-12-2007,W008US,LIAU017,1-2,Plants,7.49,35,262.03
17-12-2007,R004UK,SAMI008,6-10,Plants,95.54,1,95.54
18-12-2007,W013NO,CHEL014,0,Seeds,0.44,260,114.77
18-12-2007,W014FI,SYRO011,11-20,Plants,256.64,1,256.64
18-12-2007,R005IE,CONU019,0,Seeds,0.48,10,4.84
19-12-2007,W012UK,LIAU017,11-20,Plants,292.45,1,292.45
19-12-2007,R004UK,WAFI003,6-10,Plants,71.19,1,71.19
19-12-2007,W001UK,CHEL014,0,Seeds,0.44,190,83.87
20-12-2007,W007GE,CHHU007,0,Seeds,0.36,250,89.64
20-12-2007,R004UK,CONU019,0,Seeds,0.48,20,9.68
20-12-2007,W014FI,LIAU017,0,Seeds,0.47,10,4.68
21-12-2007,R003SE,YUEL002,3-5,Plants,19.94,1,19.94
21-12-2007,W003IT,CONU019,0,Seeds,0.48,100,48.38
21-12-2007,R005IE,CHEL014,0,Seeds,0.44,10,4.41
21-12-2007,W003IT,HOBE016,0,Seeds,0.46,1290,592.73
23-12-2007,R001UK,TRTA018,0,Seeds,0.48,40,19.04
24-12-2007,W008US,TRTA018,6-10,Plants,121.86,10,1218.57
24-12-2007,R004UK,RHHY001,1-2,Plants,3.20,1,3.20
25-12-2007,W015GR,CONU019,0,Seeds,0.48,800,387.03
26-12-2007,R004UK,RORE020,0,Seeds,0.49,30,14.74
27-12-2007,W002UK,LIAU017,1-2,Plants,7.49,12,89.84
27-12-2007,R002UK,CHHU007,0,Seeds,0.36,20,7.17
27-12-2007,R001UK,WAFI003,0,Seeds,0.28,10,2.78
28-12-2007,R004UK,CHMI015,0,Seeds,0.45,30,13.52
28-12-2007,W004NL,CHEL014,11-20,Plants,275.90,5,1379.49
